Brand,model,Age,kmDriven,Transmission,Owner,FuelType,AskPrice,Brand_Model,AgeGroup,km_per_year,log_kmDriven
Hyundai,Verna,8,60000.0,Automatic,first,Diesel,545000,Hyundai_Verna,Mid,7500.0,11.002116507732017
Maruti Suzuki,A-Star,13,112000.0,Automatic,second,Hybrid/CNG,240000,Maruti Suzuki_A-Star,Old,8615.384615384615,11.626263078808801
Toyota,Innova,9,150000.0,Manual,first,Diesel,975000,Toyota_Innova,Mid,16666.666666666668,11.918397239722838
Maruti Suzuki,Wagon-R,2,58000.0,Manual,first,Hybrid/CNG,590000,Maruti Suzuki_Wagon-R,New,29000.0,10.968215530759236
Renault,Duster,5,55234.0,Manual,second,Hybrid/CNG,550000,Renault_Duster,Recent,11046.8,10.919352089306376
Toyota,Camry,10,100000.0,Automatic,first,Hybrid/CNG,1150000,Toyota_Camry,Mid,10000.0,11.51293546492023
Toyota,Etios,8,119830.0,Manual,second,Diesel,535000,Toyota_Etios,Mid,14978.75,11.693837695797379
Maruti Suzuki,Wagon-R-1-0,10,82000.0,Manual,second,Hybrid/CNG,315000,Maruti Suzuki_Wagon-R-1-0,Mid,8200.0,11.314486721293981
Maruti Suzuki,Celerio,5,111000.0,Automatic,first,Hybrid/CNG,525000,Maruti Suzuki_Celerio,Recent,22200.0,11.6172944892629
Audi,2.9 Sportback,6,44000.0,Automatic,second,Petrol,7500000,Audi_2.9 Sportback,Mid,7333.333333333333,10.691967639914864
Maruti Suzuki,Swift-Dzire,4,64000.0,Automatic,first,Petrol,785000,Maruti Suzuki_Swift-Dzire,Recent,16000.0,11.06665398721974
Audi,Q5,10,95000.0,Automatic,first,Diesel,840000,Audi_Q5,Mid,9500.0,11.461642696843066
Mahindra,XUV500,9,98000.0,Manual,second,Diesel,650000,Mahindra_XUV500,Mid,10888.888888888889,11.49273296168228
Hyundai,i20,5,39000.0,Manual,first,Hybrid/CNG,540000,Hyundai_i20,Recent,7800.0,10.571342565808699
Maruti Suzuki,Wagon-R,6,66000.0,Manual,first,Hybrid/CNG,380000,Maruti Suzuki_Wagon-R,Mid,11000.0,11.097425172408931
Toyota,Fortuner,6,120000.0,Automatic,second,Diesel,3400000,Toyota_Fortuner,Mid,20000.0,11.695255355062795
Maruti Suzuki,Wagon-R-1-0,13,150000.0,Automatic,second,Hybrid/CNG,140000,Maruti Suzuki_Wagon-R-1-0,Old,11538.461538461539,11.918397239722838
Hyundai,Grand i10 Nios,1,10000.0,Automatic,first,Petrol,775000,Hyundai_Grand i10 Nios,New,10000.0,9.210440366976517
Skoda,Superb,3,62000.0,Automatic,second,Petrol,2425000,Skoda_Superb,Recent,20666.666666666668,11.034905792929415
Maruti Suzuki,Swift-Dzire,7,76000.0,Automatic,second,Petrol,620000,Maruti Suzuki_Swift-Dzire,Mid,10857.142857142857,11.23850177707664
Hyundai,New i20,2,21000.0,Manual,first,Petrol,860000,Hyundai_New i20,New,10500.0,9.952325334619427
Renault,KWID,5,49600.0,Automatic,first,Petrol,369000,Renault_KWID,Recent,9920.0,10.811766273800105
Maruti Suzuki,Ignis,3,14607.0,Automatic,first,Petrol,597000,Maruti Suzuki_Ignis,Recent,4869.0,9.58932460283475
Land Rover,Discovery Sport,9,75000.0,Automatic,first,Diesel,2000000,Land Rover_Discovery Sport,Mid,8333.333333333334,11.225256725762893
Honda,City,14,74000.0,Manual,second,Petrol,240000,Honda_City,Old,5285.714285714285,11.211833885608513
Hyundai,Creta,4,90000.0,Manual,second,Diesel,1125000,Hyundai_Creta,Recent,22500.0,11.407576060361786
Ford,Aspire,5,61000.0,Manual,first,Diesel,475000,Ford_Aspire,Recent,12200.0,11.0186455364637
Maruti Suzuki,Vitara-Brezza,5,61000.0,Automatic,second,Diesel,845000,Maruti Suzuki_Vitara-Brezza,Recent,12200.0,11.0186455364637
Maruti Suzuki,Wagon-R,3,54900.0,Manual,first,Hybrid/CNG,549000,Maruti Suzuki_Wagon-R,Recent,18300.0,10.91328684226798
Honda,Jazz,5,55000.0,Automatic,first,Hybrid/CNG,545000,Honda_Jazz,Recent,11000.0,10.915106645867503
Hyundai,Grand i10,9,92000.0,Manual,second,Diesel,450000,Hyundai_Grand i10,Mid,10222.222222222223,11.429554725537322
Honda,City,10,90000.0,Manual,second,Diesel,490000,Honda_City,Mid,9000.0,11.407576060361786
Maruti Suzuki,Alto-K10,5,53000.0,Automatic,first,Petrol,395000,Maruti Suzuki_Alto-K10,Recent,10600.0,10.87806606028079
Hyundai,Grand i10,5,64000.0,Manual,first,Hybrid/CNG,550000,Hyundai_Grand i10,Recent,12800.0,11.06665398721974
Honda,Jazz,12,70000.0,Manual,second,Petrol,350000,Honda_Jazz,Old,5833.333333333333,11.156264806643742
Maruti Suzuki,Eeco,6,55644.0,Manual,first,Hybrid/CNG,495000,Maruti Suzuki_Eeco,Mid,9274.0,10.926747505407526
Maruti Suzuki,Wagon-R,6,68000.0,Manual,first,Hybrid/CNG,390000,Maruti Suzuki_Wagon-R,Mid,11333.333333333334,11.127277689932466
Toyota,Fortuner,11,113000.0,Automatic,second,Diesel,950000,Toyota_Fortuner,Old,10272.727272727272,11.635151947212842
Maruti Suzuki,Ertiga,11,76140.0,Manual,second,Hybrid/CNG,525500,Maruti Suzuki_Ertiga,Old,6921.818181818182,11.240342163551318
Maruti Suzuki,Wagon-R-1-0,7,57000.0,Manual,first,Hybrid/CNG,385000,Maruti Suzuki_Wagon-R-1-0,Mid,8142.857142857143,10.950824090522445
Maruti Suzuki,Swift,19,120000.0,Manual,second,Hybrid/CNG,150000,Maruti Suzuki_Swift,Old,6315.789473684211,11.695255355062795
Maruti Suzuki,Swift-Dzire,2,55000.0,Automatic,first,Hybrid/CNG,690000,Maruti Suzuki_Swift-Dzire,New,27500.0,10.915106645867503
Toyota,Fortuner,10,75000.0,Automatic,second,Diesel,1200000,Toyota_Fortuner,Mid,7500.0,11.225256725762893
Mercedes-Benz,S-Class,9,45000.0,Automatic,second,Diesel,4100000,Mercedes-Benz_S-Class,Mid,5000.0,10.714439990727769
Toyota,Innova,13,165000.0,Manual,second,Diesel,975000,Toyota_Innova,Old,12692.307692307691,12.013706813470414
Maruti Suzuki,Omni,12,129698.0,Manual,second,Hybrid/CNG,130000,Maruti Suzuki_Omni,Old,10808.166666666666,11.772971660174582
Maruti Suzuki,Alto-800,11,59000.0,Manual,second,Petrol,219999,Maruti Suzuki_Alto-800,Old,5363.636363636364,10.985309671896763
Maruti Suzuki,Alto-K10,9,15000.0,Automatic,second,Petrol,360000,Maruti Suzuki_Alto-K10,Mid,1666.6666666666667,9.61587214452889
Honda,City,9,78000.0,Manual,second,Hybrid/CNG,459000,Honda_City,Mid,8666.666666666666,11.264476926102367
Maruti Suzuki,Ertiga,6,57125.0,Manual,first,Hybrid/CNG,800000,Maruti Suzuki_Ertiga,Mid,9520.833333333334,10.953014633513746
Ford,Ecosport,7,79840.0,Manual,first,Diesel,515000,Ford_Ecosport,Mid,11405.714285714286,11.287792435957009
Hyundai,i10,11,42500.0,Automatic,first,Petrol,335000,Hyundai_i10,Old,3863.6363636363635,10.657282884047461
Tata,Tigor,0,4700.0,Automatic,first,Hybrid/CNG,945000,Tata_Tigor,New,4700.0,8.45553053102413
Honda,CRV,17,130000.0,Automatic,second,Hybrid/CNG,198000,Honda_CRV,Old,7647.058823529412,11.775297421715827
Maruti Suzuki,Celerio,7,85000.0,Automatic,first,Petrol,455000,Maruti Suzuki_Celerio,Mid,12142.857142857143,11.350418300109132
Maruti Suzuki,Alto-800,10,115000.0,Manual,second,Petrol,180000,Maruti Suzuki_Alto-800,Mid,11500.0,11.652696102959753
Toyota,Fortuner,5,85000.0,Automatic,first,Diesel,3151000,Toyota_Fortuner,Recent,17000.0,11.350418300109132
Toyota,Innova Crysta,4,72000.0,Automatic,first,Diesel,2175000,Toyota_Innova Crysta,Recent,18000.0,11.184435286790631
Maruti Suzuki,Swift,3,73086.0,Manual,first,Petrol,630000,Maruti Suzuki_Swift,Recent,24362.0,11.199405791345423
Honda,Amaze,9,40000.0,Manual,second,Diesel,481000,Honda_Amaze,Mid,4444.444444444444,10.596659732783579
Tata,Tiago,2,19300.0,Manual,first,Hybrid/CNG,684000,Tata_Tiago,New,9650.0,9.867912187022208
Maruti Suzuki,Wagon-R-1-0,14,77200.0,Manual,second,Hybrid/CNG,139000,Maruti Suzuki_Wagon-R-1-0,Old,5514.285714285715,11.25416768929685
Hyundai,Santro Xing,12,74000.0,Manual,second,Hybrid/CNG,170000,Hyundai_Santro Xing,Old,6166.666666666667,11.211833885608513
Ford,Ecosport,8,68000.0,Manual,first,Diesel,499000,Ford_Ecosport,Mid,8500.0,11.127277689932466
Hyundai,i10,14,60000.0,Automatic,second,Petrol,275000,Hyundai_i10,Old,4285.714285714285,11.002116507732017
Renault,KWID,4,52000.0,Automatic,first,Hybrid/CNG,350000,Renault_KWID,Recent,13000.0,10.859018228147887
Hyundai,Grand i10 Nios,2,14000.0,Manual,second,Hybrid/CNG,625000,Hyundai_Grand i10 Nios,New,7000.0,9.546884034617925
Ford,Figo,11,108000.0,Manual,second,Diesel,190000,Ford_Figo,Old,9818.181818181818,11.58989576532275
Hyundai,Santro Xing,14,25.0,Automatic,first,Hybrid/CNG,80000,Hyundai_Santro Xing,Old,1.7857142857142858,3.258096538021482
Toyota,Urban Cruiser Hyryder,2,29000.0,Automatic,first,Hybrid/CNG,1750000,Toyota_Urban Cruiser Hyryder,New,14500.0,10.275085591132715
Maruti Suzuki,Sx4,14,74000.0,Manual,second,Petrol,330000,Maruti Suzuki_Sx4,Old,5285.714285714285,11.211833885608513
Maruti Suzuki,Wagon-R,7,82000.0,Automatic,second,Hybrid/CNG,385000,Maruti Suzuki_Wagon-R,Mid,11714.285714285714,11.314486721293981
Maruti Suzuki,Wagon-R,8,45000.0,Automatic,first,Petrol,299000,Maruti Suzuki_Wagon-R,Mid,5625.0,10.714439990727769
Hyundai,Creta,3,36046.0,Automatic,first,Petrol,1463000,Hyundai_Creta,Recent,12015.333333333334,10.492578921497184
Maruti Suzuki,Wagon-R,15,225000.0,Manual,second,Petrol,210000,Maruti Suzuki_Wagon-R,Old,15000.0,12.323860125621126
Honda,Amaze,5,44199.0,Automatic,first,Petrol,635000,Honda_Amaze,Recent,8839.8,10.696480068065789
Mercedes-Benz,C-Class,7,43000.0,Automatic,first,Diesel,2650000,Mercedes-Benz_C-Class,Mid,6142.857142857143,10.668978650219241
Maruti Suzuki,Celerio,5,64504.0,Manual,first,Hybrid/CNG,520000,Maruti Suzuki_Celerio,Recent,12900.8,11.074498019159236
Maruti Suzuki,Ertiga,0,29000.0,Manual,first,Hybrid/CNG,1199999,Maruti Suzuki_Ertiga,New,29000.0,10.275085591132715
Hyundai,Grand i10 Nios,3,18000.0,Automatic,first,Hybrid/CNG,700000,Hyundai_Grand i10 Nios,Recent,6000.0,9.798182590890704
Maruti Suzuki,Baleno,6,32000.0,Manual,first,Petrol,685000,Maruti Suzuki_Baleno,Mid,5333.333333333333,10.373522431293592
Maruti Suzuki,Baleno-RS,4,45000.0,Manual,first,Petrol,950000,Maruti Suzuki_Baleno-RS,Recent,11250.0,10.714439990727769
Maruti Suzuki,Celerio,10,89000.0,Manual,second,Hybrid/CNG,325000,Maruti Suzuki_Celerio,Mid,8900.0,11.39640288460621
Honda,Accord,14,58000.0,Automatic,second,Hybrid/CNG,350000,Honda_Accord,Old,4142.857142857143,10.968215530759236
Maruti Suzuki,Ritz,14,85000.0,Manual,second,Hybrid/CNG,148000,Maruti Suzuki_Ritz,Old,6071.428571428572,11.350418300109132
Hyundai,Elite i20,5,53000.0,Manual,first,Hybrid/CNG,490000,Hyundai_Elite i20,Recent,10600.0,10.87806606028079
Land Rover,Discovery,5,87000.0,Automatic,second,Diesel,2700000,Land Rover_Discovery,Recent,17400.0,11.373674891823535
Maruti Suzuki,Swift-Dzire,9,88000.0,Manual,second,Diesel,340000,Maruti Suzuki_Swift-Dzire,Mid,9777.777777777777,11.385103457032141
Renault,Captur,5,46231.0,Manual,second,Diesel,650000,Renault_Captur,Recent,9246.2,10.741427477997615
Maruti Suzuki,Wagon-R,5,53000.0,Automatic,first,Petrol,490000,Maruti Suzuki_Wagon-R,Recent,10600.0,10.87806606028079
Mercedes-Benz,GLE COUPE,2,14000.0,Automatic,second,Petrol,11500000,Mercedes-Benz_GLE COUPE,New,7000.0,9.546884034617925
Mercedes-Benz,C-Class,7,27230.0,Automatic,second,Diesel,3325000,Mercedes-Benz_C-Class,Mid,3890.0,10.212111309194738
Hyundai,Grand i10,10,92000.0,Manual,second,Petrol,320000,Hyundai_Grand i10,Mid,9200.0,11.429554725537322
Chevrolet,Cruze,14,70000.0,Automatic,second,Diesel,303000,Chevrolet_Cruze,Old,5000.0,11.156264806643742
Maruti Suzuki,Wagon-R-1-0,7,63000.0,Manual,first,Hybrid/CNG,345000,Maruti Suzuki_Wagon-R-1-0,Mid,9000.0,11.050905878263567
Toyota,Innova Crysta,5,55000.0,Automatic,first,Diesel,2140000,Toyota_Innova Crysta,Recent,11000.0,10.915106645867503
Hyundai,Verna,11,75000.0,Automatic,second,Hybrid/CNG,399000,Hyundai_Verna,Old,6818.181818181818,11.225256725762893
Mahindra,Ssangyong-Rexton,10,91000.0,Manual,second,Diesel,585000,Mahindra_Ssangyong-Rexton,Mid,9100.0,11.418625774449598
Skoda,Rapid,8,88888.0,Automatic,second,Petrol,355000,Skoda_Rapid,Mid,11111.0,11.395143679313064
Hyundai,i20,13,130000.0,Automatic,first,Hybrid/CNG,130000,Hyundai_i20,Old,10000.0,11.775297421715827
Ford,Ecosport,5,93585.0,Automatic,first,Hybrid/CNG,599999,Ford_Ecosport,Recent,18717.0,11.446636078629007
Maruti Suzuki,Baleno,6,51000.0,Manual,first,Hybrid/CNG,395000,Maruti Suzuki_Baleno,Mid,8500.0,10.839600519357369
Maruti Suzuki,Wagon-R,9,47858.0,Automatic,first,Hybrid/CNG,335000,Maruti Suzuki_Wagon-R,Mid,5317.555555555556,10.776014466969107
Hyundai,i20,6,70000.0,Manual,first,Hybrid/CNG,525000,Hyundai_i20,Mid,11666.666666666666,11.156264806643742
Volkswagen,Polo,11,61000.0,Manual,second,Diesel,290000,Volkswagen_Polo,Old,5545.454545454545,11.0186455364637
Volkswagen,VentoTest,14,65000.0,Manual,second,Hybrid/CNG,199999,Volkswagen_VentoTest,Old,4642.857142857143,11.082157933374816
Land Rover,Range Rover Evoque,11,113000.0,Automatic,second,Diesel,1990000,Land Rover_Range Rover Evoque,Old,10272.727272727272,11.635151947212842
Maruti Suzuki,Omni,10,100000.0,Automatic,first,Hybrid/CNG,180000,Maruti Suzuki_Omni,Mid,10000.0,11.51293546492023
Toyota,Innova,14,230000.0,Manual,second,Diesel,725000,Toyota_Innova,Old,16428.571428571428,12.345838935721968
Maruti Suzuki,Alto-800,6,60000.0,Manual,second,Hybrid/CNG,245000,Maruti Suzuki_Alto-800,Mid,10000.0,11.002116507732017
Chevrolet,Cruze,9,65000.0,Automatic,second,Diesel,485000,Chevrolet_Cruze,Mid,7222.222222222223,11.082157933374816
Maruti Suzuki,maruti-suzuki-dzire,8,115000.0,Automatic,first,Diesel,551000,Maruti Suzuki_maruti-suzuki-dzire,Mid,14375.0,11.652696102959753
Ford,Endeavour,13,96000.0,Automatic,second,Diesel,351000,Ford_Endeavour,Old,7384.615384615385,11.472113887062386
BMW,3 Series GT,8,97000.0,Automatic,first,Diesel,1600000,BMW_3 Series GT,Mid,12125.0,11.48247656671073
Honda,Amaze,9,46000.0,Automatic,second,Petrol,349000,Honda_Amaze,Mid,5111.111111111111,10.736418414365376
Tata,Tiago,6,43000.0,Automatic,first,Hybrid/CNG,535000,Tata_Tiago,Mid,7166.666666666667,10.668978650219241
Chevrolet,Cruze,13,97000.0,Automatic,second,Diesel,410000,Chevrolet_Cruze,Old,7461.538461538462,11.48247656671073
Maruti Suzuki,Alto-800,8,61000.0,Manual,second,Petrol,230000,Maruti Suzuki_Alto-800,Mid,7625.0,11.0186455364637
Honda,City,8,38000.0,Manual,first,Diesel,775000,Honda_City,Mid,4750.0,10.545367754151743
Maruti Suzuki,Alto-800,11,76000.0,Manual,second,Petrol,284000,Maruti Suzuki_Alto-800,Old,6909.090909090909,11.23850177707664
Hyundai,Santa Fe,8,94000.0,Automatic,second,Diesel,745000,Hyundai_Santa Fe,Mid,11750.0,11.451060699493427
Maruti Suzuki,Wagon R,13,84000.0,Manual,second,Hybrid/CNG,185000,Maruti Suzuki_Wagon R,Old,6461.538461538462,11.338583982516495
Volkswagen,Polo,7,60000.0,Manual,second,Diesel,740000,Volkswagen_Polo,Mid,8571.42857142857,11.002116507732017
Tata,Nano,14,9167.0,Manual,first,Petrol,55000,Tata_Nano,Old,654.7857142857143,9.12347443895452
Maruti Suzuki,Wagon-R,12,78000.0,Manual,second,Hybrid/CNG,195000,Maruti Suzuki_Wagon-R,Old,6500.0,11.264476926102367
BMW,7 Series,9,20000.0,Automatic,first,Diesel,3700000,BMW_7 Series,Mid,2222.222222222222,9.90353755128617
Ford,Endeavour,8,88500.0,Automatic,second,Diesel,1585000,Ford_Endeavour,Mid,11062.5,11.390769130367211
Honda,City,7,59700.0,Automatic,second,Hybrid/CNG,568000,Honda_City,Mid,8528.57142857143,10.997104049659168
Maruti Suzuki,Wagon-R,9,62000.0,Automatic,second,Hybrid/CNG,120000,Maruti Suzuki_Wagon-R,Mid,6888.888888888889,11.034905792929415
Ford,Ecosport,5,40392.0,Automatic,first,Hybrid/CNG,849000,Ford_Ecosport,Recent,8078.4,10.60641178160999
Honda,Accord,12,86000.0,Automatic,second,Petrol,390000,Honda_Accord,Old,7166.666666666667,11.362114203075018
Hyundai,i10,12,29000.0,Manual,second,Petrol,199999,Hyundai_i10,Old,2416.6666666666665,10.275085591132715
Honda,Amaze,5,19000.0,Automatic,first,Petrol,695000,Honda_Amaze,Recent,3800.0,9.852246888342531
Toyota,Urban Cruiser Hyryder,0,3600.0,Automatic,first,Hybrid/CNG,2200000,Toyota_Urban Cruiser Hyryder,New,3600.0,8.188966863648876
Hyundai,i10,9,104000.0,Automatic,second,Hybrid/CNG,245000,Hyundai_i10,Mid,11555.555555555555,11.552155793461898
Skoda,Rapid,11,69000.0,Manual,first,Diesel,349999,Skoda_Rapid,Old,6272.727272727273,11.141876276228
Maruti Suzuki,Wagon-R,12,58500.0,Manual,second,Hybrid/CNG,250000,Maruti Suzuki_Wagon-R,Old,4875.0,10.97679912709094
Maruti Suzuki,maruti-suzuki-dzire,13,59000.0,Manual,second,Hybrid/CNG,246000,Maruti Suzuki_maruti-suzuki-dzire,Old,4538.461538461538,10.985309671896763
Maruti Suzuki,Ritz,13,85000.0,Automatic,second,Hybrid/CNG,155000,Maruti Suzuki_Ritz,Old,6538.461538461538,11.350418300109132
Maruti Suzuki,Ertiga,8,59000.0,Manual,second,Diesel,820000,Maruti Suzuki_Ertiga,Mid,7375.0,10.985309671896763
Maruti Suzuki,Swift,0,19000.0,Manual,first,Petrol,728000,Maruti Suzuki_Swift,New,19000.0,9.852246888342531
Toyota,Innova,9,177000.0,Manual,first,Diesel,575000,Toyota_Innova,Mid,19666.666666666668,12.083910661257521
Honda,City,9,58000.0,Automatic,second,Hybrid/CNG,510000,Honda_City,Mid,6444.444444444444,10.968215530759236
Maruti Suzuki,Wagon-R,7,60000.0,Manual,second,Hybrid/CNG,295000,Maruti Suzuki_Wagon-R,Mid,8571.42857142857,11.002116507732017
Skoda,Kodiaq,1,15000.0,Automatic,first,Petrol,4200000,Skoda_Kodiaq,New,15000.0,9.61587214452889
MG,Hector Plus,1,42500.0,Automatic,first,Petrol,1850000,MG_Hector Plus,New,42500.0,10.657282884047461
Maruti Suzuki,Eeco,5,82453.0,Automatic,second,Hybrid/CNG,360000,Maruti Suzuki_Eeco,Recent,16490.6,11.319995841062028
Maruti Suzuki,Baleno,5,251174.0,Automatic,first,Diesel,100000,Maruti Suzuki_Baleno,Recent,50234.8,12.433905186330515
Hyundai,Grand i10,11,42900.0,Automatic,first,Hybrid/CNG,385000,Hyundai_Grand i10,Old,3900.0,10.666650414667744
Maruti Suzuki,Wagon-R,5,19000.0,Manual,first,Petrol,525000,Maruti Suzuki_Wagon-R,Recent,3800.0,9.852246888342531
Renault,Triber,3,18000.0,Automatic,second,Petrol,550000,Renault_Triber,Recent,6000.0,9.798182590890704
Hyundai,i20,6,79100.0,Manual,second,Hybrid/CNG,535000,Hyundai_i20,Mid,13183.333333333334,11.278480795900865
Ambassador,Ambassador,21,1.0,Manual,second,Petrol,155000,Ambassador_Ambassador,Old,0.047619047619047616,0.6931471805599453
Toyota,Corolla,16,140000.0,Manual,second,Hybrid/CNG,225000,Toyota_Corolla,Old,8750.0,11.849404844423074
Maruti Suzuki,Vitara-Brezza,2,30000.0,Manual,first,Petrol,950000,Maruti Suzuki_Vitara-Brezza,New,15000.0,10.308985993422082
Maruti Suzuki,Swift,6,80000.0,Automatic,first,Petrol,499999,Maruti Suzuki_Swift,Mid,13333.333333333334,11.289794413577894
Maruti Suzuki,Celerio,9,55000.0,Automatic,second,Hybrid/CNG,400000,Maruti Suzuki_Celerio,Mid,6111.111111111111,10.915106645867503
Honda,City,8,71000.0,Automatic,second,Petrol,549999,Honda_City,Mid,8875.0,11.170449240431308
Maruti Suzuki,Wagon-R,2,80000.0,Manual,first,Hybrid/CNG,499999,Maruti Suzuki_Wagon-R,New,40000.0,11.289794413577894
Ford,Figo,9,63500.0,Manual,first,Petrol,244999,Ford_Figo,Mid,7055.555555555556,11.05881093278828
MG,Hector,5,45000.0,Automatic,second,Petrol,1290000,MG_Hector,Recent,9000.0,10.714439990727769
Maruti Suzuki,Wagon-R,2,24000.0,Manual,first,Hybrid/CNG,639000,Maruti Suzuki_Wagon-R,New,12000.0,10.085850775128717
Maruti Suzuki,Ignis,2,8000.0,Automatic,second,Petrol,669000,Maruti Suzuki_Ignis,New,4000.0,8.987321812850125
Hyundai,i20,13,85000.0,Automatic,second,Hybrid/CNG,150000,Hyundai_i20,Old,6538.461538461538,11.350418300109132
Hyundai,Getz,19,50000.0,Manual,second,Petrol,68000,Hyundai_Getz,Old,2631.5789473684213,10.819798284210286
Maruti Suzuki,maruti-suzuki-dzire,7,62000.0,Automatic,first,Petrol,535000,Maruti Suzuki_maruti-suzuki-dzire,Mid,8857.142857142857,11.034905792929415
Skoda,Slavia,2,14000.0,Automatic,first,Petrol,1680000,Skoda_Slavia,New,7000.0,9.546884034617925
Maruti Suzuki,Stingray,8,72500.0,Automatic,first,Hybrid/CNG,270000,Maruti Suzuki_Stingray,Mid,9062.5,11.19135563385109
Hyundai,i10,13,20198.0,Manual,first,Petrol,175000,Hyundai_i10,Old,1553.6923076923076,9.91338837721339
Maruti Suzuki,Grand Vitara,1,17000.0,Manual,first,Petrol,1495000,Maruti Suzuki_Grand Vitara,New,17000.0,9.741027444837728
Ford,Figo,8,44000.0,Automatic,second,Petrol,450000,Ford_Figo,Mid,5500.0,10.691967639914864
Maruti Suzuki,Ritz,12,70000.0,Manual,second,Diesel,345000,Maruti Suzuki_Ritz,Old,5833.333333333333,11.156264806643742
Toyota,Innova,10,225000.0,Manual,second,Diesel,550000,Toyota_Innova,Mid,22500.0,12.323860125621126
Mahindra,Jeep,25,78000.0,Manual,second,Diesel,80000,Mahindra_Jeep,Old,3120.0,11.264476926102367
Maruti Suzuki,Ignis,6,40200.0,Manual,second,Petrol,550000,Maruti Suzuki_Ignis,Mid,6700.0,10.601647149919609
Honda,Civic,16,50000.0,Automatic,first,Hybrid/CNG,40000,Honda_Civic,Old,3125.0,10.819798284210286
Volkswagen,Polo,7,77948.0,Manual,second,Diesel,549999,Volkswagen_Polo,Mid,11135.42857142857,11.263810045667265
Honda,City,3,62000.0,Automatic,first,Petrol,1050000,Honda_City,Recent,20666.666666666668,11.034905792929415
Renault,KWID,7,24000.0,Automatic,second,Hybrid/CNG,230000,Renault_KWID,Mid,3428.5714285714284,10.085850775128717
Maruti Suzuki,Wagon-R,6,102200.0,Manual,first,Hybrid/CNG,320000,Maruti Suzuki_Wagon-R,Mid,17033.333333333332,11.534696741439683
Hyundai,Venue,5,100000.0,Manual,first,Diesel,865000,Hyundai_Venue,Recent,20000.0,11.51293546492023
Maruti Suzuki,maruti-suzuki-dzire,14,118979.0,Manual,first,Diesel,200000,Maruti Suzuki_maruti-suzuki-dzire,Old,8498.5,11.686710690741897
Tata,Harrier,1,10000.0,Automatic,first,Diesel,2700000,Tata_Harrier,New,10000.0,9.210440366976517
Mercedes-Benz,M-Class,11,130000.0,Automatic,second,Diesel,1890000,Mercedes-Benz_M-Class,Old,11818.181818181818,11.775297421715827
Honda,Brio,9,56000.0,Automatic,first,Hybrid/CNG,365000,Honda_Brio,Mid,6222.222222222223,10.933124826700707
Mahindra,Bolero,9,115217.0,Manual,first,Diesel,775000,Mahindra_Bolero,Mid,12801.888888888889,11.654581265038168
Hyundai,Tucson,5,42000.0,Automatic,first,Petrol,1635000,Hyundai_Tucson,Recent,8400.0,10.645448706505872
Maruti Suzuki,Celerio,10,50000.0,Automatic,second,Petrol,350000,Maruti Suzuki_Celerio,Mid,5000.0,10.819798284210286
Honda,Civic,14,72000.0,Manual,second,Petrol,298000,Honda_Civic,Old,5142.857142857143,11.184435286790631
Maruti Suzuki,Ertiga,0,12000.0,Manual,first,Hybrid/CNG,1450000,Maruti Suzuki_Ertiga,New,12000.0,9.392745258631441
Hyundai,i20,7,70000.0,Manual,first,Diesel,510000,Hyundai_i20,Mid,10000.0,11.156264806643742
